"hgnc_symbol","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHAD","ENSG00000136457",15.5722562583656,2.14796353875861,0.314302255710531,6.83406975206969,8.25388595715185e-12,7.84107917788301e-11
"GALNT5","ENSG00000136542",64.7989410596537,1.38813912900033,0.144365061702121,9.61547837567912,6.87888465726437e-22,1.63549471165723e-20
"BLK","ENSG00000136573",3.74421260133292,1.51591413075318,0.478083421936365,3.1708150945986,0.00152011870466216,0.00441340769771728
"IL10","ENSG00000136634",57.0263305275759,-2.13089147677807,0.147208082894204,-14.4753700672096,1.73390023052198e-47,2.02802323942428e-45
"SLC31A2","ENSG00000136867",412.282243635321,-1.26777158152745,0.0808504112686963,-15.6804592782363,2.05761045772653e-55,3.89771807087274e-53
"LMX1B","ENSG00000136944",46.3736835447504,1.10743332054266,0.0775624710947581,14.2779530475468,3.00292894896458e-46,3.32276471479874e-44
"SIT1","ENSG00000137078",14.6285742707785,1.6741656707328,0.205198392229168,8.1587660241659,3.38464569492348e-16,4.92781226802665e-15
"HCRTR2","ENSG00000137252",5.59592877260237,1.77962760711844,0.247070932589173,7.20290156542851,5.89445274625279e-13,6.27523367350766e-12
"GCM1","ENSG00000137270",2.62097250040044,-1.51221567395175,0.366389762369901,-4.12734150695249,3.66981196426004e-05,0.00014560193057972
"IER3","ENSG00000137331",1894.88251016685,1.01253343087487,0.117000485891558,8.65409594805733,4.96834005825596e-18,8.54745768659978e-17
"SYTL2","ENSG00000137501",864.836431734905,1.16135441435006,0.0826844123441268,14.045626998189,8.19399511008103e-45,8.3509268877741e-43
"PI15","ENSG00000137558",208.650549073552,-3.32141320854307,0.195313208293625,-17.0055739576496,7.46702875673427e-65,2.24364902858597e-62
"SULF1","ENSG00000137573",1820.70251801442,1.22657534820704,0.0847786122973524,14.4679809561515,1.93056360730664e-47,2.25049480042385e-45
"THBS1","ENSG00000137801",9182.92474158805,-1.21715417347429,0.125572877890128,-9.69281101082397,3.23500045321668e-22,7.87401821207174e-21
"PAQR5","ENSG00000137819",111.964100917455,-1.21648776680616,0.105940319287756,-11.4827647772321,1.6104687973247e-30,7.13251460365343e-29
"DUOX1","ENSG00000137857",103.733060793549,1.19624477969964,0.0695921518631253,17.1893632783827,3.19016559662503e-66,1.02012130156299e-63
"SLC28A2","ENSG00000137860",0.647187444099811,2.07776660327203,0.851313454942212,2.44065988997328,0.0146604545438782,0.0337287223186056
"STRA6","ENSG00000137868",2.42751198863632,1.79036141969845,0.48599955041472,3.6838746417989,0.000229715245960793,0.000786051924009761
"IFI44L","ENSG00000137959",1779.81317232135,1.21424769889126,0.0948406349573376,12.8030321542814,1.57672296599058e-37,1.04282123300952e-35
"DNASE2B","ENSG00000137976",5.37219628866784,1.45776866594737,0.307639152616908,4.7385667706694,2.15235109563028e-06,1.0492335306041e-05
"LHCGR","ENSG00000138039",39.6446902113099,1.70632253015741,0.171846054311416,9.92936693830193,3.1021876734272e-23,8.17284590758164e-22
"BTBD16","ENSG00000138152",6.26918163347687,1.04068234877375,0.273688297089602,3.80243642070324,0.000143280043452765,0.000510062906194068
"CUZD1","ENSG00000138161",7.74029896664877,1.03063109952824,0.370263771809052,2.78350510635362,0.00537750159922401,0.0138173843155881
"CEP55","ENSG00000138180",50.3189025099644,-1.26096242744732,0.163740934426773,-7.70096025078716,1.35047498299434e-14,1.68290330826842e-13
"PLA2G12B","ENSG00000138308",11.2229187892615,-1.04174940933276,0.240916261359067,-4.32411412768901,1.53146003943056e-05,6.47882506060836e-05
"ZNF365","ENSG00000138311",54.5466444330521,1.8838500168819,0.145280221117528,12.9670095653138,1.88231776481195e-38,1.31479330045131e-36
"OIT3","ENSG00000138315",6.41323678752768,2.88116565154125,0.324955118457665,8.86634949840499,7.55829843305554e-19,1.39684248082795e-17
"ADAMTS14","ENSG00000138316",81.5704284847014,1.51261330898594,0.124642113772028,12.135651933443,6.83633547364133e-34,3.7289588878524e-32
"AOX1","ENSG00000138356",912.172554874536,-2.24890182493171,0.128152931828882,-17.5485788178033,6.09870546669808e-69,2.28570300044905e-66
"STAT4","ENSG00000138378",750.692183153593,2.04174909867503,0.12209986648413,16.721960125488,9.06867933508991e-63,2.4128917421722e-60
"MSTN","ENSG00000138379",38.9535152097787,1.46439837861786,0.13851174303281,10.5723770891467,4.00219517065206e-26,1.30859767986001e-24
"PCDH10","ENSG00000138650",23.6520127564337,1.01265890368066,0.155384224813142,6.51712813767572,7.16662033530833e-11,6.15707546924259e-10
"FGF5","ENSG00000138675",27.1688594848437,-1.15108566724709,0.177236696704611,-6.49462379207805,8.32411590090157e-11,7.10249840210341e-10
"PDE5A","ENSG00000138735",1796.52330004788,1.12773696009335,0.078385672399574,14.3870292308609,6.24200657566193e-47,7.15674799982555e-45
"CXCL9","ENSG00000138755",265.072773258322,1.52625759078708,0.177385715871347,8.60417414835158,7.68681976005541e-18,1.29808189310432e-16
"LEF1","ENSG00000138795",61.8925765849626,1.50661578315522,0.114951364929188,13.1065497489597,3.0202906445106e-39,2.2023479166196e-37
"CD27","ENSG00000139193",15.1631538424048,1.48289272704902,0.180219652238828,8.22825207255354,1.89964999299326e-16,2.82234870016113e-15
"SLC38A4","ENSG00000139209",23.8721446919002,-1.01734245765256,0.153120702953476,-6.64405555897735,3.05167455747829e-11,2.72593840853167e-10
"INHBE","ENSG00000139269",7.06589220421683,1.55389834538399,0.222404647623294,6.9868069844294,2.81212692923722e-12,2.80207787645978e-11
"PHLDA1","ENSG00000139289",3260.27251252077,1.45009843037424,0.0817059213115546,17.7477765025724,1.79314232011053e-70,7.47092614717656e-68
"LUM","ENSG00000139329",17013.7694748939,1.83429466361342,0.0891937976523227,20.5652714862921,5.61845825475603e-94,5.93428371119762e-91
"KERA","ENSG00000139330",7.56316659655824,3.90377380997168,0.368658163624935,10.5891424499778,3.3464341745375e-26,1.10245711865316e-24
"TMEM132B","ENSG00000139364",147.721936997473,-1.25411156856222,0.110790301988457,-11.3196872474712,1.04845292131358e-29,4.38701399428387e-28
"SDSL","ENSG00000139410",699.256894177717,1.44802672331194,0.11864438144225,12.2047644035867,2.93155812982195e-34,1.62965643723994e-32
"CCDC65","ENSG00000139537",6.57562449232129,1.26785756837629,0.210212495581207,6.03131400381718,1.62631832142351e-09,1.20478905617889e-08
"GPR84","ENSG00000139572",22.1382212659585,-1.19850554825793,0.171974940778707,-6.96907085899297,3.19040990203629e-12,3.15824303139662e-11
"ITGB7","ENSG00000139626",22.2463403339154,1.34662095629004,0.123708809648735,10.8854087280745,1.35290347694951e-27,4.90181400094335e-26
"DUOXA2","ENSG00000140274",2.1770031123755,2.61423184776994,0.556325428942341,4.69910543679442,2.6130353202111e-06,1.25450889925562e-05
"DUOX2","ENSG00000140279",81.0521510958698,1.27804890640221,0.11054879051258,11.5609487944309,6.49867430024346e-31,2.95321111779643e-29
"HDC","ENSG00000140287",98.184403142219,1.4140674801339,0.1278702377279,11.0586130538284,1.99153166879954e-28,7.63639563432432e-27
"CYP11A1","ENSG00000140459",96.1156404328941,1.5228507145705,0.0981790272387005,15.5109574559954,2.92484719763189e-54,5.12289191323918e-52
"CYP1A1","ENSG00000140465",41.1717926124726,-1.06383580839347,0.19310756712771,-5.5090322156558,3.60811875435471e-08,2.25823270215538e-07
"LMAN1L","ENSG00000140506",201.111779586361,-1.06192068614582,0.16024592192887,-6.62681878804494,3.42998267347291e-11,3.04746485046898e-10
"RHCG","ENSG00000140519",36.5750511284337,1.11399581491819,0.23475036648223,4.74544867218564,2.08044665762177e-06,1.01688358226626e-05
"TICRR","ENSG00000140534",8.27561497638473,-1.08115375752295,0.272918022230686,-3.96145974049707,7.4492943749993e-05,0.000280241563104429
"ADAMTS18","ENSG00000140873",3.67884210144994,1.60565525763766,0.504352983873324,3.18359424644733,0.00145458752000369,0.00424016459059369
"CMTM2","ENSG00000140932",24.9687354500076,1.18443618985874,0.200110209738859,5.91891933652169,3.24063843226888e-09,2.31744875988371e-08
"SKAP1","ENSG00000141293",39.8373060852891,1.55933988961599,0.126795203066315,12.2980984446268,9.27315431036117e-35,5.30732009010901e-33
"RHBDL3","ENSG00000141314",119.295996147606,-1.94998970008482,0.152686428750927,-12.7712051165056,2.37449354107288e-37,1.55862471514304e-35
"ZMYND15","ENSG00000141497",56.4896838732403,1.31067153655384,0.102225767880152,12.8213420523331,1.24526279148492e-37,8.2989741103646e-36
"RNF157","ENSG00000141576",491.356247014965,-1.00714665296337,0.0811270178717466,-12.4144419378951,2.182029990142e-35,1.32039332129166e-33
"ARL5C","ENSG00000141748",0.974889043599077,1.39508287113226,0.430563414290154,3.24013333420876,0.0011947381874161,0.00355191056997512
"STAC2","ENSG00000141750",31.0295005777329,-2.57753813481637,0.189196944646704,-13.6235716682926,2.90029188716761e-42,2.58541365031271e-40
"NTN5","ENSG00000142233",16.0936008672568,1.04849443184192,0.137439173738307,7.62878881852361,2.3696944920064e-14,2.8849354355181e-13
"FBN3","ENSG00000142449",6.90903694078235,2.46701465103281,0.343649677172577,7.17886503293266,7.02924944182338e-13,7.43790192151651e-12
"SIGLEC10","ENSG00000142512",142.040169549804,-1.49069958040414,0.127957980714363,-11.6499148555008,2.29688196931116e-31,1.07316113995094e-29
"FHAD1","ENSG00000142621",10.9114701051485,1.40248118334612,0.201128534786377,6.97305921725987,3.10122006392916e-12,3.07519275471553e-11
"FCN3","ENSG00000142748",1690.79254688244,-2.50655319996555,0.112142664974309,-22.351468110195,1.16838423675707e-110,2.26244625400932e-107
"SYTL1","ENSG00000142765",46.4484842719312,1.55362153062627,0.160639396738821,9.67148509124608,3.98551969389215e-22,9.64689506462576e-21
"AZIN2","ENSG00000142920",341.857427767026,1.34991345388876,0.0722546732488524,18.6827148084875,6.84477854124811e-78,3.97624593425338e-75
"CYP4B1","ENSG00000142973",2626.96547435768,-2.19387112341787,0.122423577622253,-17.9203317369732,8.18386551247894e-72,3.61074218275257e-69
"KCNA10","ENSG00000143105",0.409239969109335,1.66919890671653,0.558358782827312,2.9894737184295,0.00279458487882163,0.007663677308348
"RXRG","ENSG00000143171",433.996989302077,1.20384510685897,0.0949787676125811,12.6748865785399,8.14764564227746e-37,5.23959758047197e-35
"XCL2","ENSG00000143185",7.20727002773827,1.77911398129635,0.248331190549039,7.16427919248839,7.81968947946445e-13,8.23678684819381e-12
"DPT","ENSG00000143196",8388.93802949118,1.25036543559939,0.0849858771626062,14.7126261132426,5.34906084056972e-49,6.95677297007678e-47
"FCRL5","ENSG00000143297",19.565453976912,1.40782799640292,0.268508070432933,5.24314965331577,1.578583991101e-07,9.04513315959649e-07
"CRABP2","ENSG00000143320",96.6001280580924,1.90974513657556,0.130876533604022,14.5919599487075,3.15987437862282e-48,3.93347933810351e-46
"CTSK","ENSG00000143387",1323.83004775811,1.22802503342546,0.073666849883683,16.6699816181154,2.16661163833555e-62,5.59387027068042e-60
"SYT14","ENSG00000143469",2.07922757697141,1.31117753730055,0.42488718504048,3.08594277131617,0.002029078714564,0.00572613866052371
"HHIPL2","ENSG00000143512",8.0260107790784,1.0582250944458,0.26825168789944,3.94489631260958,7.98345157909198e-05,0.000298685895458655
"AQP10","ENSG00000143595",27.2780737225287,2.13519566076083,0.135854031133596,15.716836982637,1.15970508918215e-55,2.23323319798032e-53
"KCNN3","ENSG00000143603",414.99275430041,1.15003388971567,0.0727217221944057,15.8141729185305,2.48450976385725e-56,4.89251908583301e-54
"LEFTY2","ENSG00000143768",125.694348509244,2.66197473713125,0.130242697321667,20.4385719266612,7.59285366784521e-93,7.35135873868736e-90
"WNT9A","ENSG00000143816",895.286712730574,1.66155235261333,0.134857190233236,12.3208287948138,6.99714496961311e-35,4.05125395209078e-33
"ETNK2","ENSG00000143845",258.382811716445,-1.153737106778,0.0857821440460033,-13.4496184445946,3.09464999682981e-41,2.56209087029699e-39
"ABCG8","ENSG00000143921",2.94441253475712,-1.80019229332254,0.4655819520459,-3.86654226052358,0.000110389342244838,0.000401044457363336
"CHAC2","ENSG00000143942",174.42879230932,-1.35779916995775,0.0738974819393802,-18.3740925174093,2.11820841522044e-75,1.13584852788474e-72
"FBLN7","ENSG00000144152",46.6699029130999,1.63733612981151,0.116148033805382,14.0969767301876,3.96390919892139e-45,4.14901066451667e-43
"SLC4A10","ENSG00000144290",2.35976626888611,1.87968012550135,0.447285615419485,4.20241577350636,2.64081519856828e-05,0.000107404450112132
"TMEFF2","ENSG00000144339",22.7101513967499,-1.95812474460059,0.19674106276754,-9.95280149987911,2.45182029579918e-23,6.51855045080704e-22
"UNC80","ENSG00000144406",50.7243144644501,2.52679308593366,0.15652092983493,16.1434837411103,1.26212008753542e-58,2.81994843916968e-56
"PTH2R","ENSG00000144407",3.65781594487918,1.26551302734404,0.31692383413259,3.99311408940798,6.52111720422626e-05,0.000248082886000116
"MARCHF4","ENSG00000144583",5.68818696158511,-1.23514211061158,0.279101195651496,-4.42542751466339,9.6251472987688e-06,4.21833910597996e-05
"GADL1","ENSG00000144644",14.9114991979025,1.22181652408004,0.214816712128725,5.68771634186397,1.28749444886066e-08,8.57059186689043e-08
"STAC","ENSG00000144681",52.3186964593156,1.03445710653185,0.0811838792237996,12.7421492594627,3.44764326650312e-37,2.24193294876803e-35
"","ENSG00000144785",17.6836173336079,-1.27819475275831,0.294781143291534,-4.33608045102869,1.45045875114345e-05,6.16533411842745e-05
"BOC","ENSG00000144857",521.773731872354,1.124402253868,0.081023797488112,13.8774321708751,8.67981446032673e-44,8.24345866525036e-42
"AGTR1","ENSG00000144891",350.292750730547,-1.02188719603712,0.100286553921527,-10.189673052648,2.2050453079787e-24,6.39408104905137e-23
"MED12L","ENSG00000144893",97.1072568410022,1.46590608582165,0.124966636214782,11.7303796455094,8.9058331149479e-32,4.2756585843183e-30
"STXBP5L","ENSG00000145087",1.277340120843,1.51991610425841,0.36842569043302,4.12543463641749,3.70035267941213e-05,0.000146746834271145
"ILDR1","ENSG00000145103",3.39926390124443,-1.55567450933518,0.366522116904471,-4.24442192595065,2.19157653126932e-05,9.04421027674548e-05
"TM4SF19","ENSG00000145107",3.60020111664587,1.6716105655242,0.482929175740666,3.46139899905708,0.000537375718551168,0.00171915839101432
"AHSG","ENSG00000145192",1.34530493091214,1.61054951026607,0.3814324559046,4.22237144567709,2.41745283806022e-05,9.89784079297416e-05
"SFRP2","ENSG00000145423",128.554335106413,1.51222056993754,0.199061766719317,7.5967404231362,3.03682825310985e-14,3.6613161107625e-13
"ADAMTS16","ENSG00000145536",9.92432312164381,4.18525245362022,0.427371428826263,9.79300947916579,1.20650305605682e-22,3.03629343096466e-21
"OSMR","ENSG00000145623",2378.61199915698,-1.02604126412413,0.0791814963223563,-12.9580938954097,2.11436293054145e-38,1.47098043800443e-36
"GZMA","ENSG00000145649",90.8493901369688,1.77502618000742,0.127193644951231,13.9553055554623,2.92047400454712e-44,2.85611761212686e-42
"HAPLN1","ENSG00000145681",355.668789448218,2.38089389504961,0.160597391904889,14.8252338771458,1.00628819501742e-49,1.34900673220508e-47
"CRHBP","ENSG00000145708",174.643233797679,1.46367373400185,0.08770902174508,16.6878355827056,1.60691622827009e-62,4.21120790498903e-60
"CXCL14","ENSG00000145824",332.770310370163,1.5127559349692,0.160250234699027,9.43996080761047,3.72918861998797e-21,8.33210700959491e-20
"SLC25A48","ENSG00000145832",13.0292988547951,-1.3874485623789,0.202881627220145,-6.83870975104803,7.99095998449455e-12,7.60373765382358e-11
"C1QTNF2","ENSG00000145861",175.65351530421,1.70538410521669,0.0842197991450869,20.249206511153,3.61008091518775e-91,3.14573425747172e-88
"GFRA3","ENSG00000146013",78.9375308639484,1.41242708723492,0.116995467264201,12.0724940911203,1.4759219965228e-33,7.92654255605581e-32
"SLC17A4","ENSG00000146039",1.63896168258108,-2.27033109740419,0.466865682031416,-4.86292136000566,1.15665809374419e-06,5.87858236474972e-06
"PLA2G7","ENSG00000146070",61.5555309410822,1.32587171017833,0.180713960393255,7.33685271073178,2.18675028953186e-13,2.4335626226575e-12
"RASGEF1C","ENSG00000146090",16.5401193773723,1.01309726154875,0.166942138599179,6.06855327270695,1.29067604801228e-09,9.67451906526197e-09
"PRSS35","ENSG00000146250",30.6028876050235,1.90831738748947,0.147401030574899,12.9464317857655,2.46131122374311e-38,1.70216275205488e-36
"GABRR1","ENSG00000146276",1.67671567796138,1.26447920431883,0.445222827072372,2.84010416229914,0.00450988051586572,0.0117958791370629
"SCML4","ENSG00000146285",26.8359580995185,1.41144417153902,0.147445633393505,9.57264138010879,1.04208650551901e-21,2.44427490914301e-20
"RSPO3","ENSG00000146374",65.9309553811118,1.08021453657019,0.132213130529692,8.17025156459478,3.07747058654342e-16,4.49560927468444e-15
"VWDE","ENSG00000146530",2.45707471104231,1.05771732112483,0.444632212775967,2.37885895518275,0.0173663194314955,0.0391250122024933
"TRIM50","ENSG00000146755",9.70820859997309,1.02403934315928,0.2027325854711,5.05118277251614,4.39082674203737e-07,2.37458907825776e-06
"SYTL5","ENSG00000147041",103.006297517373,1.35080082789577,0.181190205714607,7.45515367438467,8.97631429295018e-14,1.03530587253732e-12
"GPR174","ENSG00000147138",27.735893243696,1.55814458865797,0.161386103719056,9.65476303567266,4.69242868997186e-22,1.13030132680698e-20
"LPAR4","ENSG00000147145",27.1241431250606,1.0865578673093,0.133955379366393,8.11134179492232,5.00638125905723e-16,7.17800982247799e-15
"IL2RG","ENSG00000147168",213.430031540473,1.1639265680206,0.111291798234138,10.458331938998,1.34197300918619e-25,4.22533597427144e-24
"RIPPLY1","ENSG00000147223",3.51223988153112,1.03105103193261,0.344270558204087,2.99488587496753,0.00274547543773317,0.00754859559692274
"FRMPD3","ENSG00000147234",4.69646482445813,1.04698175626903,0.293173360017369,3.57120359164626,0.000355344537386092,0.00117722021201333
"FATE1","ENSG00000147378",21.6314976595818,1.85415168178852,0.189168163013093,9.80160536665033,1.10810307278415e-22,2.80079279201534e-21
"CHRNB3","ENSG00000147432",0.95126680826039,2.29145521460736,0.802841166925172,2.85418250708727,0.00431477357702531,0.011331482295601
"CHRNA6","ENSG00000147434",1.43065515142322,2.11881451820683,0.527911861398092,4.01357626743881,5.98056665968937e-05,0.000228917912281433
"STAR","ENSG00000147465",7.01628334218978,-1.81446066965127,0.315789717435673,-5.74578768550588,9.14940526366868e-09,6.2055364947494e-08
"DNAJC5B","ENSG00000147570",2.45702867841193,1.94199965630791,0.521312538455826,3.72521187013895,0.000195151244295558,0.000677422230845701
"ATP6V0D2","ENSG00000147614",2.42371679487932,3.00587502618322,0.535119941035338,5.61719867954747,1.94078216948451e-08,1.25665915878474e-07
"RSPO2","ENSG00000147655",10.6985276831631,2.28601700863,0.22302879677884,10.2498737456619,1.18498218591039e-24,3.49429391623577e-23
"PLIN2","ENSG00000147872",8095.95248313755,-1.31604978276685,0.0773687716485117,-17.0100901788347,6.91312859693717e-65,2.09527910648909e-62
"PLPPR1","ENSG00000148123",1.58477092925262,1.23289382452621,0.403616903293879,3.05461395314388,0.00225350386986117,0.00630941259410484
"CRB2","ENSG00000148204",1.45733101599393,1.3878593393688,0.465721910431497,2.9800172770118,0.00288232126365165,0.0078819478773402
"HMCN2","ENSG00000148357",684.618050106567,1.1188036810634,0.110039687904553,10.1672742114084,2.77567542796155e-24,7.93651903540607e-23
"RGR","ENSG00000148604",32.3105658978346,-1.44742883630518,0.172554012265425,-8.38826531647795,4.93367773362005e-17,7.72174842412783e-16
"HABP2","ENSG00000148702",9.42797949192224,1.02300349444151,0.202394876665937,5.05449303506844,4.31535505613029e-07,2.33740016288145e-06
"PLEKHS1","ENSG00000148735",1.42909574450871,-1.07420138473964,0.438063043204369,-2.45216162697042,0.014200086313115,0.0327886060578749
"MKI67","ENSG00000148773",139.80689784713,-1.08101006389655,0.159661896063186,-6.77062023282462,1.28231466867482e-11,1.19218665715286e-10
"NKX6-2","ENSG00000148826",3.32004755708495,1.76970075045312,0.369383747294693,4.7909545653108,1.6598971437276e-06,8.2462535553913e-06
"SLC5A12","ENSG00000148942",5.94839601153842,1.66586998340487,0.253619193654119,6.56839082012363,5.08619043555121e-11,4.4330874626441e-10
"SAA4","ENSG00000148965",1.40436558991373,-2.0958299232998,0.713996587245497,-2.93535005732342,0.00333171590029072,0.00897010332957152
"GLYAT","ENSG00000149124",23.050724427767,1.86218681753631,0.361421401509359,5.15239775442044,2.57176840231539e-07,1.43307734073066e-06
"KLHL35","ENSG00000149243",28.5891402216671,1.03644848206204,0.12495357521802,8.29466848190326,1.08888447097569e-16,1.65300819842586e-15
"TENM4","ENSG00000149256",120.248188306648,1.22581696831547,0.103472070871632,11.8468390357841,2.23461839929455e-32,1.13208756260773e-30
"C11orf52","ENSG00000149300",111.788578379538,-1.39272271243757,0.128298900405722,-10.8552973410788,1.88193301163528e-27,6.74149795689083e-26
"GRIK4","ENSG00000149403",6.74025939004449,1.74961865852498,0.242929677185489,7.20216104839698,5.92656317176464e-13,6.30556652478195e-12
"MS4A3","ENSG00000149516",3.76998404691462,1.3544180477471,0.401890326763187,3.37011855611341,0.000751358498047663,0.0023334759377574
"PLCH2","ENSG00000149527",10.3465570087633,1.66217114261834,0.262845019344005,6.32376883825572,2.55259500040944e-10,2.0652437033257e-09
"MS4A2","ENSG00000149534",71.4914357466021,1.51743974314456,0.120179035868993,12.6264929001321,1.50853100234739e-36,9.57738580816362e-35
"KIRREL3","ENSG00000149571",47.1639228660639,1.35630521644677,0.117309665859014,11.5617515957876,6.43819549641822e-31,2.92954704996941e-29
"SCN2B","ENSG00000149575",1937.06186230219,1.26526675083401,0.0721542796252484,17.5355745689028,7.66707078985454e-69,2.78370575396229e-66
"DUSP15","ENSG00000149599",116.19483653701,1.27885598114872,0.0962451869561922,13.2874798376236,2.73640243667825e-40,2.1289577439826e-38
"KIAA1755","ENSG00000149633",510.131299156565,1.53243758157762,0.0903104417559515,16.9685537107522,1.40346171560853e-64,4.07647150812793e-62
"CDH22","ENSG00000149654",24.5613264150287,-1.03402808015208,0.17766539610115,-5.8200871010547,5.88169686177342e-09,4.07324744917768e-08
"CNTN5","ENSG00000149972",6.24568368913923,1.23269844439265,0.233168715042075,5.28672315310486,1.24526882274037e-07,7.24847107825913e-07
"MKX","ENSG00000150051",30.1022527838053,1.19780841416838,0.173135711220401,6.91832092712275,4.57028020256159e-12,4.46335434184041e-11
"FXYD4","ENSG00000150201",3.62039648652623,2.80365992739697,0.421534848597349,6.65107508128001,2.90959798346803e-11,2.60570497722966e-10
"LYPD1","ENSG00000150551",54.2246966016706,2.83402508900476,0.180042573211597,15.7408608333654,7.93567204343958e-56,1.53665471707826e-53
"GPM6A","ENSG00000150625",41.091459300189,1.0783234555738,0.158978403915624,6.78282979961296,1.17844441825698e-11,1.10090271236524e-10
"CIMIP5","ENSG00000150873",1.57574376636312,1.09972086786817,0.437230418959379,2.51519752556452,0.011896571073721,0.0280570393649466
"SLC7A11","ENSG00000151012",46.5821629772663,-1.26707189186279,0.151351455094377,-8.37171926145466,5.67835957601728e-17,8.8554462202274e-16
"RAD9B","ENSG00000151164",81.2188026805266,-1.42356036340423,0.133998990088659,-10.623664868387,2.31298114378636e-26,7.67799597777842e-25
"CCDC3","ENSG00000151468",1330.57874740386,1.10230529050892,0.0720412793983888,15.3010232427045,7.52639459306751e-53,1.22015108623892e-50
"KCNJ1","ENSG00000151704",10.5856759387083,-1.00149191768935,0.158371154675838,-6.32370155877975,2.55370720715639e-10,2.06566406835544e-09
"TUBA3E","ENSG00000152086",2743.18356167179,-2.63355043324996,0.121556421035944,-21.6652515005457,4.36521803098946e-104,6.61520323783207e-101
"G6PC2","ENSG00000152254",2.97179066839194,-1.05889469654504,0.427343146654722,-2.47785580471842,0.0132174549969275,0.0307847907729976
"OLAH","ENSG00000152463",20.3123740774648,-2.70078524232013,0.179366612245318,-15.0573465625046,3.08939900720718e-51,4.44962819819034e-49
"CAMK4","ENSG00000152495",32.9433565505399,1.27895410485436,0.139827566012215,9.14665213254615,5.87252530134687e-20,1.19281392411681e-18
"PLEKHH2","ENSG00000152527",684.538086776961,1.37871226036412,0.101360760571868,13.6020315217206,3.89463059801602e-42,3.41932870261583e-40
"GRIA4","ENSG00000152578",4.71885671685293,1.63828505280406,0.250542163928488,6.53895945942128,6.19483130398518e-11,5.36182878322333e-10
"DMP1","ENSG00000152592",1.72169873781734,-1.32383423301167,0.477984659682956,-2.76961656863582,0.00561223177866737,0.0143728389893792
"CCNO","ENSG00000152669",3.06189421006426,1.48243519523959,0.355637960753262,4.16838290293787,3.06768288689594e-05,0.000123212822105045
"CLEC4F","ENSG00000152672",47.9938181352633,1.35717671567247,0.138316057562433,9.81214140708047,9.9827239836199e-23,2.53421591004422e-21
"CNTNAP4","ENSG00000152910",2.34971742666543,1.1197056282371,0.344413640795428,3.25104901667404,0.00114980032355332,0.00343060180426734
"PART1","ENSG00000152931",11.1084445182264,-1.32523930390424,0.166855321594318,-7.94244553449932,1.98233410029413e-15,2.67911031662474e-14
"ZIC1","ENSG00000152977",1.69107426209104,-2.55859485638793,0.438258653908409,-5.83809317527509,5.28016278729609e-09,3.68227438877961e-08
"ACOXL","ENSG00000153093",0.739346785351603,1.20474063213681,0.429039675652909,2.80799352718008,0.0049851228792753,0.0129100570590044
"CD96","ENSG00000153283",62.6222502109223,1.36326249545842,0.13232473937234,10.3024007598641,6.8724384594921e-25,2.06855649832122e-23
"PLEKHG4B","ENSG00000153404",3.1698604447814,1.23849233785479,0.359962498809516,3.44061490280456,0.000580393944187,0.0018452641543955
"C16orf89","ENSG00000153446",526.988859968819,1.71001860319675,0.116663779163895,14.6576650906742,1.20340522703357e-48,1.54208416133291e-46
"AK5","ENSG00000154027",49.7801647233224,1.6323859102461,0.0985100031897934,16.5707629417195,1.13378092167223e-61,2.84301683632271e-59
"CHST9","ENSG00000154080",587.938334148251,-1.32408314430589,0.135432404023667,-9.77670856432928,1.41745231382965e-22,3.55178291865797e-21
"THY1","ENSG00000154096",688.529284333996,1.76350909240611,0.162308429874333,10.8651725222868,1.68903635893101e-27,6.07547598457591e-26
"JPH3","ENSG00000154118",4.73430222137628,1.13860911291597,0.284899409308522,3.99653026897979,6.42776662201594e-05,0.000244771993456097
"CYP4Z2P","ENSG00000154198",3.3850290747694,-2.70575767641292,0.289049391218843,-9.36088349815745,7.90726919479726e-21,1.71504584806882e-19
"UCHL1","ENSG00000154277",1105.32787272546,1.19496756459277,0.118248003393541,10.10560457935,5.21727654456075e-24,1.45246145335994e-22
"GBP5","ENSG00000154451",142.761390038161,1.17237026582733,0.111925094592909,10.4745970516392,1.1301787855009e-25,3.57787298534369e-24
"PSMA8","ENSG00000154611",6.82555444110698,-2.12732164561726,0.236053061832878,-9.01204851612295,2.02242825994707e-19,3.94028714368112e-18
"ADAMTS5","ENSG00000154736",1193.99980756431,-1.02613926981128,0.0953668376671433,-10.759917125414,5.32180041079407e-27,1.86049501823699e-25
"PIEZO2","ENSG00000154864",37.2792355296757,1.60801758698884,0.179105065699838,8.97806871461532,2.7556097322365e-19,5.29183345548777e-18
"GPR78","ENSG00000155269",27.4954588665942,1.21991482665336,0.173813355493316,7.01853331805834,2.24209295401987e-12,2.25081076936528e-11
"GRIA1","ENSG00000155511",40.1660623252185,1.05109236626588,0.111638821619117,9.41511519936981,4.72563909041014e-21,1.04579143172219e-19
"VSIG4","ENSG00000155659",3694.69509122753,-1.88605652822059,0.0897257088237782,-21.0202466265807,4.28202915255816e-98,5.33036164687196e-95
"SPAG17","ENSG00000155761",2.41159058732053,1.36383529012614,0.428722218336581,3.1811630743509,0.0014668503494465,0.00427233800701577
"SLC24A2","ENSG00000155886",12.6808613106874,1.0457037971056,0.196954114219039,5.30937777691022,1.10000120329035e-07,6.4459552691132e-07
